# 6-DOF UR5 robot arm csv file for CoppeliaSim animation.
# All lines beginning with # are treated as a comment and ignored.
# Each line below is of the form
# jt1ang jt2ang jt3ang jt4ang jt5ang jt6ang
# where each joint angle is expressed in radians.

0.386625,-3.059772,1.263454,0.357242,0.213308,-0.837331
0.397934,-3.066512,1.299389,0.349677,0.216005,-0.885991
0.408954,-3.073886,1.333620,0.343769,0.218961,-0.934314
0.419659,-3.081984,1.366331,0.339408,0.222173,-0.982308
0.430026,-3.090882,1.397673,0.336508,0.225632,-1.029984
0.440033,-3.100650,1.427773,0.335009,0.229329,-1.077349
0.449662,-3.111349,1.456733,0.334866,0.233256,-1.124414
0.458897,-3.123032,1.484633,0.336056,0.237402,-1.171184
0.467724,-3.135750,1.511534,0.338568,0.241755,-1.217666
0.476133,3.133641,1.537479,0.342407,0.246303,-1.263867
0.484117,3.118731,1.562495,0.347592,0.251034,-1.309789
0.491671,3.102671,1.586592,0.354153,0.255937,-1.355438
0.498791,3.085431,1.609767,0.362131,0.260999,-1.400816
0.505478,3.066982,1.632002,0.371579,0.266208,-1.445927
0.511735,3.047304,1.653265,0.382558,0.271554,-1.490773
0.517566,3.026376,1.673511,0.395139,0.277025,-1.535354
0.522977,3.004184,1.692683,0.409402,0.282611,-1.579673
0.527977,2.980718,1.710711,0.425433,0.288303,-1.623729
0.532576,2.955974,1.727510,0.443326,0.294091,-1.667523
0.536802,2.929951,1.742989,0.463179,0.299975,-1.711060
0.540751,2.902654,1.757050,0.485091,0.305980,-1.754363
0.544513,2.874095,1.769586,0.509165,0.312132,-1.797445
0.548176,2.844292,1.780472,0.535511,0.318458,-1.840317
0.551825,2.813275,1.789571,0.564239,0.324982,-1.882986
0.555542,2.781080,1.796735,0.595464,0.331731,-1.925457
0.559403,2.747758,1.801798,0.629302,0.338728,-1.967733
0.563484,2.713373,1.804582,0.665867,0.345996,-2.009817
0.567851,2.678002,1.804895,0.705273,0.353558,-2.051712
0.572570,2.641741,1.802531,0.747629,0.361434,-2.093419
0.577696,2.604704,1.797268,0.793041,0.369639,-2.134940
0.583281,2.567026,1.788868,0.841606,0.378188,-2.176275
0.589366,2.528865,1.777080,0.893414,0.387091,-2.217424
0.595986,2.490403,1.761634,0.948548,0.396352,-2.258387
0.603164,2.451849,1.742245,1.007077,0.405973,-2.299161
0.610912,2.413442,1.718608,1.069061,0.415947,-2.339742
0.619217,2.375392,1.690649,1.134362,0.426256,-2.380127
0.628111,2.337689,1.659298,1.202080,0.436903,-2.420350
0.637635,2.300270,1.625533,1.271340,0.447894,-2.460461
0.647849,2.263015,1.590375,1.341303,0.459244,-2.500523
0.658758,2.226062,1.553589,1.412114,0.470940,-2.540553
0.670371,2.189577,1.514882,1.483941,0.482969,-2.580561
0.682699,2.153734,1.473966,1.556931,0.495319,-2.620556
0.695737,2.118724,1.430555,1.631208,0.507972,-2.660537
0.709469,2.084742,1.384369,1.706877,0.520900,-2.700499
0.723880,2.051992,1.335140,1.784026,0.534080,-2.740441
0.738959,2.020674,1.282612,1.862724,0.547488,-2.780364
0.754699,1.990985,1.226545,1.943029,0.561104,-2.820273
0.771101,1.963114,1.166722,2.024983,0.574909,-2.860177
0.788175,1.937234,1.102949,2.108619,0.588888,-2.900090
0.805942,1.913498,1.035062,2.193958,0.603033,-2.940030
0.824441,1.892031,0.962942,2.281005,0.617340,-2.980023
0.843733,1.872922,0.886523,2.369748,0.631813,-3.020104
0.863905,1.856211,0.805822,2.460148,0.646468,-3.060321
0.885083,1.841872,0.720970,2.552115,0.661332,-3.100735
0.907444,1.829794,0.632255,2.645492,0.676449,-3.141432
0.931230,1.819757,0.540195,2.740015,0.691886,3.100658
0.956772,1.811395,0.445608,2.835268,0.707737,3.059010
0.984517,1.804170,0.349697,2.930636,0.724129,3.016601
1.015060,1.797347,0.254108,3.025276,0.741235,2.973158
1.049169,1.790001,0.160920,3.118115,0.759274,2.928331
1.087794,1.781080,0.072511,-3.075257,0.778511,2.881695
1.132044,1.769507,-0.008699,-2.989695,0.799240,2.832775
1.183109,1.754333,-0.080596,-2.909415,0.821762,2.781089
1.242147,1.734854,-0.141660,-2.835094,0.846339,2.726219
1.310138,1.710674,-0.191113,-2.766971,0.873165,2.667883
1.386591,1.682053,-0.229529,-2.704639,0.901968,2.606846
1.469933,1.649641,-0.258366,-2.647231,0.932174,2.544393
1.557592,1.614329,-0.279657,-2.593588,0.962962,2.482204
1.646401,1.577063,-0.295590,-2.542476,0.993390,2.422033
1.733246,1.538648,-0.308054,-2.492842,1.022588,2.365244
1.815666,1.499624,-0.318312,-2.443989,1.049908,2.312475
1.892141,1.460260,-0.326934,-2.395627,1.074999,2.263601
1.962042,1.420621,-0.333943,-2.347798,1.097768,2.217960
2.025387,1.380658,-0.339036,-2.300747,1.118308,2.174665
2.082581,1.340292,-0.341787,-2.254808,1.136817,2.132849
2.134205,1.299455,-0.341784,-2.210316,1.153535,2.091800
2.180894,1.258116,-0.338695,-2.167560,1.168713,2.050998
2.223256,1.216285,-0.332303,-2.126764,1.182587,2.010099
2.261849,1.174012,-0.322502,-2.088079,1.195376,1.968903
2.297164,1.131381,-0.309291,-2.051588,1.207272,1.927314
2.329628,1.088501,-0.292761,-2.017315,1.218450,1.885300
2.359611,1.045503,-0.273078,-1.985228,1.229060,1.842873
2.387431,1.002532,-0.250470,-1.955254,1.239239,1.800071
2.413363,0.959745,-0.225218,-1.927284,1.249107,1.756939
2.437189,0.917429,-0.197861,-1.901097,1.258610,1.713938
2.458678,0.875874,-0.168955,-1.876469,1.267685,1.671389
2.477986,0.835266,-0.138861,-1.853248,1.276406,1.629173
2.495387,0.795743,-0.107874,-1.831306,1.284890,1.587108
2.511108,0.757440,-0.076288,-1.810520,1.293239,1.545106
2.525345,0.720482,-0.044383,-1.790773,1.301541,1.503133
2.538265,0.684985,-0.012416,-1.771962,1.309873,1.461185
2.550010,0.651051,0.019384,-1.754005,1.318300,1.419276
2.560703,0.618768,0.050820,-1.736840,1.326882,1.377427
2.570450,0.588211,0.081733,-1.720429,1.335667,1.335662
2.579343,0.559443,0.111999,-1.704755,1.344699,1.294006
2.587461,0.532513,0.141527,-1.689822,1.354016,1.252483
2.594873,0.507458,0.170259,-1.675653,1.363648,1.211115
2.601639,0.484307,0.198162,-1.662283,1.373621,1.169924
2.607808,0.463078,0.225226,-1.649762,1.383956,1.128927
2.613427,0.443786,0.251457,-1.638146,1.394669,1.088142
2.618532,0.426437,0.276873,-1.627494,1.405772,1.047584
2.623155,0.411036,0.301502,-1.617868,1.417273,1.007268
2.627323,0.397586,0.325375,-1.609330,1.429174,0.967207
2.631058,0.386088,0.348520,-1.601935,1.441477,0.927412
2.634379,0.376544,0.370967,-1.595734,1.454176,0.887896
2.637298,0.368956,0.392737,-1.590771,1.467265,0.848670
2.639827,0.363329,0.413845,-1.587081,1.480734,0.809743
2.641972,0.359670,0.434295,-1.584689,1.494568,0.771126
2.643736,0.357987,0.454082,-1.583610,1.508751,0.732830
2.645119,0.358291,0.473191,-1.583849,1.523263,0.694864
2.646118,0.360598,0.491590,-1.585400,1.538081,0.657239
2.646724,0.364925,0.509239,-1.588244,1.553178,0.619964
2.646926,0.371291,0.526082,-1.592353,1.568525,0.583050
2.646710,0.379719,0.542054,-1.597687,1.584088,0.546507
2.646056,0.390234,0.557072,-1.604194,1.599830,0.510347
2.644939,0.402861,0.571046,-1.611812,1.615710,0.474581
2.643330,0.417629,0.583871,-1.620468,1.631681,0.439220
2.641191,0.434565,0.595431,-1.630079,1.647692,0.404277
2.638480,0.453697,0.605601,-1.640551,1.663684,0.369763
2.635144,0.475054,0.614246,-1.651782,1.679591,0.335692
2.631123,0.498661,0.621221,-1.663658,1.695340,0.302077
2.626342,0.524543,0.626375,-1.676060,1.710846,0.268933
2.620717,0.552724,0.629550,-1.688858,1.726012,0.236275
2.614143,0.583221,0.630582,-1.701916,1.740727,0.204120
2.606498,0.616052,0.629304,-1.715094,1.754862,0.172485
2.597637,0.651229,0.625548,-1.728244,1.768265,0.141389
2.587384,0.688759,0.619142,-1.741215,1.780760,0.110854
2.575530,0.728649,0.609916,-1.753856,1.792135,0.080904
2.562327,0.770821,0.597786,-1.766025,1.802601,0.051357
2.548088,0.815174,0.582719,-1.777608,1.812419,0.022070
2.532765,0.861647,0.564659,-1.788507,1.821519,-0.006915
2.516152,0.910195,0.543549,-1.798637,1.829681,-0.035519
2.498008,0.960767,0.519360,-1.807934,1.836655,-0.063687
2.478052,1.013300,0.492092,-1.816355,1.842156,-0.091377
2.455964,1.067728,0.461783,-1.823888,1.845860,-0.118559
2.431382,1.123969,0.428519,-1.830554,1.847411,-0.145214
2.403925,1.181928,0.392445,-1.836420,1.846429,-0.171332
2.373223,1.241483,0.353790,-1.841609,1.842552,-0.196922
2.339002,1.302463,0.312915,-1.846326,1.835512,-0.222028
2.301232,1.364609,0.270391,-1.850894,1.825279,-0.246744
2.260370,1.427503,0.227127,-1.855820,1.812294,-0.271248
2.217657,1.490488,0.184522,-1.861859,1.797759,-0.295819
2.175303,1.552616,0.144555,-1.870045,1.783810,-0.320811
2.136194,1.612745,0.109572,-1.881572,1.773219,-0.346546
2.102988,1.669827,0.081695,-1.897481,1.768498,-0.373149
2.077117,1.723232,0.062180,-1.918331,1.770921,-0.400457
2.058551,1.772833,0.051239,-1.944120,1.780302,-0.428124
2.046310,1.818844,0.048374,-1.974471,1.795535,-0.455790
2.039113,1.861615,0.052788,-2.008855,1.815243,-0.483190
2.035763,1.901505,0.063649,-2.046729,1.838166,-0.510170
2.035287,1.938836,0.080182,-2.087585,1.863291,-0.536663
2.036941,1.973883,0.101692,-2.130962,1.889860,-0.562653
2.040175,2.006888,0.127543,-2.176434,1.917323,-0.588150
2.044453,2.038105,0.157070,-2.223571,1.945150,-0.613166
2.049151,2.067829,0.189542,-2.271922,1.972739,-0.637712
2.053793,2.096313,0.224296,-2.321078,1.999640,-0.661816
2.058018,2.123778,0.260739,-2.370668,2.025528,-0.685507
2.061558,2.150410,0.298342,-2.420364,2.050175,-0.708818
2.064527,2.176276,0.336799,-2.469949,2.073735,-0.731777
2.067012,2.201446,0.375822,-2.519226,2.096331,-0.754404
2.069083,2.225980,0.415154,-2.568027,2.118059,-0.776715
2.070794,2.249928,0.454576,-2.616210,2.138998,-0.798725
2.072188,2.273328,0.493911,-2.663664,2.159214,-0.820445
2.073299,2.296202,0.533024,-2.710306,2.178757,-0.841886
2.074155,2.318560,0.571820,-2.756081,2.197671,-0.863059
2.074779,2.340399,0.610243,-2.800957,2.215990,-0.883974
2.075186,2.361705,0.648272,-2.844923,2.233742,-0.904640
2.075391,2.382453,0.685912,-2.887987,2.250951,-0.925066
2.075404,2.402614,0.723193,-2.930170,2.267634,-0.945260
2.075232,2.422149,0.760165,-2.971504,2.283807,-0.965229
2.074880,2.441019,0.796892,-3.012031,2.299479,-0.984981
2.074350,2.459180,0.833450,-3.051799,2.314660,-1.004522
2.073644,2.476588,0.869921,-3.090859,2.329355,-1.023858
2.072760,2.493200,0.906395,-3.129268,2.343567,-1.042997
2.071695,2.508972,0.942961,3.116106,2.357300,-1.061943
2.070446,2.523865,0.979709,3.078834,2.370551,-1.080701
2.069005,2.537839,1.016729,3.042047,2.383322,-1.099278
2.067346,2.551083,1.053397,3.006172,2.395587,-1.117687
2.065432,2.563839,1.088876,2.971781,2.407320,-1.135950
2.063233,2.576281,1.122494,2.939342,2.418494,-1.154094
2.060720,2.588525,1.153729,2.909223,2.429091,-1.172143
2.057872,2.600631,1.182205,2.881698,2.439096,-1.190122
2.054671,2.612614,1.207673,2.856956,2.448498,-1.208053
2.051103,2.624451,1.229997,2.835112,2.457293,-1.225954
2.047159,2.636091,1.249138,2.816212,2.465480,-1.243841
2.042836,2.647463,1.265141,2.800245,2.473062,-1.261725
2.038131,2.658479,1.278122,2.787146,2.480049,-1.279614
2.033049,2.669040,1.288255,2.776810,2.486450,-1.297515
2.027594,2.679042,1.295763,2.769091,2.492280,-1.315430
2.021775,2.688379,1.300907,2.763817,2.497556,-1.333360
2.015603,2.696941,1.303981,2.760791,2.502294,-1.351302
2.009088,2.704620,1.305300,2.759798,2.506516,-1.369252
2.002244,2.711310,1.305192,2.760614,2.510241,-1.387207
1.995081,2.716909,1.303998,2.763007,2.513489,-1.405159
1.987613,2.721315,1.302057,2.766749,2.516279,-1.423103
1.979852,2.724432,1.299703,2.771615,2.518633,-1.441029
1.971809,2.726170,1.297261,2.777393,2.520568,-1.458932
1.963493,2.726443,1.295035,2.783884,2.522102,-1.476804
1.954913,2.725173,1.293308,2.790911,2.523251,-1.494637
1.946077,2.722289,1.292333,2.798320,2.524030,-1.512426
1.936990,2.717729,1.292331,2.805981,2.524453,-1.530165
1.927655,2.711442,1.293483,2.813796,2.524530,-1.547850
1.918076,2.703386,1.295931,2.821695,2.524273,-1.565476
1.908252,2.693531,1.299771,2.829641,2.523689,-1.583043
1.898182,2.681859,1.305057,2.837628,2.522786,-1.600550
1.887864,2.668364,1.311799,2.845681,2.521567,-1.617996
1.877293,2.653051,1.319962,2.853851,2.520036,-1.635385
1.866462,2.635936,1.329472,2.862219,2.518195,-1.652720
1.855364,2.617047,1.340219,2.870887,2.516044,-1.670006
1.843988,2.596418,1.352060,2.879977,2.513581,-1.687248
1.832323,2.574094,1.364826,2.889625,2.510801,-1.704455
1.820404,2.550121,1.378338,2.899976,2.507741,-1.721618
1.808342,2.524536,1.392423,2.911170,2.504502,-1.738710
1.796248,2.497383,1.406903,2.923350,2.501182,-1.755712
1.784230,2.468704,1.421592,2.936658,2.497875,-1.772615
1.772398,2.438544,1.436312,2.951228,2.494673,-1.789411
1.760858,2.406945,1.450888,2.967186,2.491668,-1.806097
1.749719,2.373951,1.465158,2.984648,2.488947,-1.822669
1.738994,2.339618,1.478948,3.003720,2.486517,-1.839156
1.728692,2.304002,1.492100,3.024493,2.484384,-1.855578
1.718828,2.267160,1.504475,3.047036,2.482554,-1.871950
1.709415,2.229149,1.515954,3.071401,2.481038,-1.888279
1.700473,2.190027,1.526442,3.097612,2.479848,-1.904571
1.692018,2.149873,1.535783,3.125736,2.478997,-1.920832
1.684064,2.108795,1.543740,-3.127299,2.478496,-1.937067
1.676626,2.066913,1.550079,-3.095022,2.478356,-1.953281
1.669721,2.024355,1.554568,-3.060531,2.478592,-1.969482
